qid,policy,representation,packer,em,f1,ans_in_context,ans_in_context_soft,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
2hop__703493_162341,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2857,0.359,0.5,156.0,0.5,0.0
2hop__153573_44085,ace_submod_160,ace,submod,0.0,0.0,0.0,0.6667,0.0,0.0,140.0,0.5,0.0
2hop__153573_109006,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.0,0.0,136.0,0.5,0.0
2hop__153573_45901,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.5,0.0
2hop__551235_310309,ace_submod_160,ace,submod,0.0,0.0,0.0,0.6667,0.4478,0.5,134.0,0.5,0.0
2hop__7046_44085,ace_submod_160,ace,submod,0.0,0.0,0.0,0.6667,0.4599,0.5,137.0,0.5,0.0
2hop__488811_30078,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.5,0.0
2hop__150866_11402,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.7987,1.0,159.0,1.0,1.0
2hop__488811_30113,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.5942,0.5,138.0,1.0,1.0
2hop__488811_30110,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2101,0.5,119.0,0.5,0.0
2hop__257831_123283,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2013,0.5,159.0,0.5,0.0
2hop__40270_11402,ace_submod_160,ace,submod,0.0,0.0,0.0,0.6667,0.0,0.0,145.0,0.0,0.0
2hop__847433_11402,ace_submod_160,ace,submod,0.0,0.6667,1.0,1.0,0.0,0.0,143.0,0.5,0.0
2hop__208602_11402,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.0,0.0,143.0,0.5,0.0
2hop__567471_123283,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3113,0.5,151.0,0.5,0.0
2hop__574496_123283,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0
2hop__8347_8311,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.4196,1.0,143.0,1.0,1.0
2hop__71034_343058,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.5,0.0
2hop__109131_343058,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2837,0.5,141.0,0.5,0.0
2hop__56851_343058,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.4834,0.5,151.0,0.5,0.0
2hop__14092_8311,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0
2hop__422295_8311,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.4245,0.5,139.0,0.5,0.0
2hop__176712_8311,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.8187,0.5,160.0,0.5,0.0
2hop__159741_161674,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.8452,1.0,155.0,1.0,1.0
2hop__159741_40169,ace_submod_160,ace,submod,0.0,0.6667,1.0,1.0,0.3312,0.5,154.0,1.0,1.0
2hop__88906_55840,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.0,0.0,111.0,0.5,0.0
2hop__71755_463572,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.0,0.0,154.0,0.0,0.0
2hop__67956_463572,ace_submod_160,ace,submod,0.0,0.5,0.0,0.5,0.0,0.0,155.0,0.0,0.0
2hop__398344_85513,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.1933,0.5,150.0,0.5,0.0
2hop__42578_55840,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.5,0.0
2hop__28203_55840,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.0,0.0,156.0,0.5,0.0
2hop__64323_55840,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.0,0.0,160.0,0.5,0.0
2hop__85713_84469,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0
2hop__79875_84469,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.5478,0.5,157.0,0.5,0.0
2hop__79875_72187,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.5,0.0
2hop__85713_72187,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.5,0.0
2hop__204146_850295,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.4028,0.5,144.0,0.5,0.0
2hop__28287_89399,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.3287,0.5,143.0,0.5,0.0
2hop__84103_345851,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2635,0.5,148.0,0.5,0.0
2hop__142621_225454,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.5132,0.5,152.0,0.5,0.0
2hop__86689_728109,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0
2hop__38828_89399,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.2975,0.5,158.0,0.5,0.0
2hop__587048_621800,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.2215,0.5,149.0,0.5,0.0
2hop__86458_20273,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,148.0,1.0,1.0
2hop__609313_20273,ace_submod_160,ace,submod,1.0,1.0,0.0,0.0,0.7174,1.0,138.0,1.0,1.0
2hop__799936_20273,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2468,0.5,158.0,0.5,0.0
2hop__13986_161674,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.5321,0.5,156.0,1.0,1.0
2hop__433694_20273,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3421,0.5,152.0,0.5,0.0
2hop__13986_40169,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.2993,0.5,147.0,1.0,1.0
2hop__25344_88628,ace_submod_160,ace,submod,0.0,0.0,0.0,0.75,0.0,0.0,142.0,0.0,0.0
2hop__657913_88628,ace_submod_160,ace,submod,0.0,0.0,0.0,0.75,0.0,0.0,142.0,0.0,0.0
2hop__734057_88628,ace_submod_160,ace,submod,0.0,0.0,0.0,1.0,0.6993,0.5,143.0,0.5,0.0
2hop__95878_88628,ace_submod_160,ace,submod,0.0,0.0,0.0,0.75,0.0,0.0,142.0,0.5,0.0
2hop__726892_131968,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.0,0.0,139.0,0.5,0.0
2hop__693157_131890,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0
2hop__611178_131968,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.7233,1.0,159.0,1.0,1.0
2hop__728969_131890,ace_submod_160,ace,submod,0.0,0.5,0.0,0.5,0.0,0.0,25.0,0.0,0.0
2hop__30032_46621,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2991,0.5,117.0,0.5,0.0
2hop__135822_46621,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.5,0.0
2hop__581084_828685,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.1364,0.5,154.0,1.0,1.0
2hop__40697_46621,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.5,0.0
2hop__157737_46621,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.5,0.0
2hop__39063_212301,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.5,0.0
2hop__25396_593388,ace_submod_160,ace,submod,0.0,0.5714,0.0,0.4,0.0,0.0,134.0,0.5,0.0
2hop__25396_212301,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.4963,0.5,135.0,0.5,0.0
2hop__39063_593388,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2903,0.5,124.0,0.5,0.0
2hop__153532_72380,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3333,0.0,0.0,130.0,0.5,0.0
2hop__619265_72380,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3333,0.0,0.0,130.0,0.5,0.0
2hop__37765_85990,ace_submod_160,ace,submod,0.0,0.0,0.0,0.125,0.0,0.0,144.0,0.0,0.0
2hop__623501_297043,ace_submod_160,ace,submod,0.0,0.5,0.0,0.5,0.3165,0.5,139.0,0.5,0.0
2hop__46550_85990,ace_submod_160,ace,submod,0.0,0.0,0.0,0.125,0.1773,0.5,141.0,0.5,0.0
2hop__30741_85990,ace_submod_160,ace,submod,0.0,0.0,0.0,0.125,0.0,0.0,156.0,0.0,0.0
2hop__66149_85990,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.0,0.0,149.0,0.5,0.0
2hop__216535_370666,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2278,0.5,158.0,0.5,0.0
2hop__846388_19320,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.5,0.0
2hop__91211_90973,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.5,0.0
2hop__48033_90973,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.0,0.0,157.0,0.0,0.0
2hop__64175_90973,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.4522,0.5,157.0,0.5,0.0
2hop__50936_90973,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.5478,0.5,157.0,0.5,0.0
2hop__599396_19320,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0
2hop__365236_19320,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.6871,0.5,147.0,0.5,0.0
2hop__685045_19320,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.6198,0.5,121.0,1.0,1.0
2hop__30384_30351,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.0,0.0,158.0,1.0,1.0
2hop__555792_30351,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.2875,0.5,160.0,0.5,0.0
2hop__431934_30351,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.3154,0.5,130.0,0.5,0.0
2hop__708145_30351,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.5235,1.0,149.0,1.0,1.0
2hop__837900_71701,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.225,0.5,160.0,0.5,0.0
2hop__278022_71701,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0
2hop__10122_18974,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,1.0,1.0,141.0,1.0,1.0
2hop__370564_71701,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3403,0.5,144.0,0.5,0.0
2hop__753260_71701,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.4286,0.5,49.0,0.5,0.0
2hop__631024_18974,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.375,0.5,160.0,1.0,1.0
2hop__36747_18974,ace_submod_160,ace,submod,0.0,0.5,0.0,0.5,0.1931,0.5,145.0,0.5,0.0
2hop__10017_18974,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.0,0.0,136.0,0.5,0.0
2hop__810411_159673,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3396,0.5,159.0,0.5,0.0
2hop__96062_159673,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3097,0.5,155.0,0.5,0.0
2hop__203985_524737,ace_submod_160,ace,submod,0.0,0.5714,0.0,0.6667,0.5503,0.5,149.0,0.5,0.0
2hop__77832_159673,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2696,0.5,115.0,0.5,0.0
2hop__527400_159673,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3089,0.5,123.0,0.5,0.0
2hop__766973_770570,ace_submod_160,ace,submod,0.0,0.5,0.0,0.5,0.1313,0.5,160.0,0.5,0.0
2hop__13592_49388,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.5,0.0
2hop__34495_85544,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.5,0.0
2hop__34495_49388,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.5772,0.5,149.0,0.5,0.0
2hop__13592_85544,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3813,0.5,139.0,0.5,0.0
2hop__506035_325512,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3333,0.4241,0.5,158.0,0.5,0.0
2hop__107690_124896,ace_submod_160,ace,submod,0.0,0.5,0.0,0.5,0.2075,0.5,159.0,0.5,0.0
2hop__507722_124896,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.2231,0.5,130.0,0.5,0.0
2hop__107548_124896,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.381,0.5,147.0,0.5,0.0
2hop__754682_730690,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0
2hop__68590_27619,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2,0.0,0.0,137.0,1.0,1.0
2hop__269076_449113,ace_submod_160,ace,submod,0.0,0.0,0.0,0.25,0.0,0.0,151.0,0.0,0.0
2hop__27650_27619,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2,0.0,0.0,154.0,0.0,0.0
2hop__68590_27628,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.325,1.0,160.0,1.0,1.0
2hop__809785_606637,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3884,0.5,121.0,0.5,0.0
2hop__27650_27628,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0
2hop__656411_345851,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.4091,0.5,154.0,1.0,1.0
2hop__24661_66233,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.2635,0.5,148.0,0.5,0.0
2hop__329676_119915,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3134,0.5,134.0,0.5,0.0
2hop__539184_119915,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3611,0.5,144.0,0.5,0.0
2hop__26642_81961,ace_submod_160,ace,submod,0.0,0.4,0.0,0.3333,0.0,0.0,160.0,0.5,0.0
2hop__24661_81961,ace_submod_160,ace,submod,0.0,0.3333,0.0,0.3333,0.0,0.0,139.0,0.0,0.0
2hop__233551_746883,ace_submod_160,ace,submod,0.0,0.3333,0.0,0.5,0.1582,0.5,158.0,0.5,0.0
2hop__26642_66233,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.5,0.0
2hop__124933_653666,ace_submod_160,ace,submod,0.0,0.3333,1.0,1.0,0.4375,0.5,96.0,1.0,1.0
2hop__76402_653666,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.0,0.0,151.0,0.5,0.0
2hop__73717_653666,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.594,0.5,133.0,1.0,1.0
2hop__252521_80650,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.6853,1.0,143.0,1.0,1.0
2hop__538735_3296,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.5,0.0
2hop__538735_3299,ace_submod_160,ace,submod,0.0,0.5,0.0,0.0,0.0,0.0,143.0,0.0,0.0
2hop__811015_3300,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.2746,0.5,142.0,0.5,0.0
2hop__3131_3300,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.0,0.0,144.0,0.0,0.0
2hop__143915_68489,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3604,0.5,111.0,0.5,0.0
2hop__593688_292889,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.1439,0.5,139.0,0.5,0.0
2hop__598467_68489,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.5,0.0
2hop__142842_68489,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.5,0.0
2hop__230022_68489,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2993,0.5,137.0,0.5,0.0
2hop__78756_198548,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.5769,0.5,156.0,0.5,0.0
2hop__47808_198548,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.1438,0.5,146.0,0.5,0.0
2hop__70584_198548,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2821,0.5,156.0,0.5,0.0
2hop__84172_198548,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2264,0.5,159.0,0.5,0.0
2hop__415518_616002,ace_submod_160,ace,submod,0.0,0.0,0.0,0.25,0.2819,0.5,149.0,0.5,0.0
2hop__75207_46837,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.0,0.0,153.0,0.0,0.0
2hop__75207_7363,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0
2hop__671664_646310,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.1346,0.5,156.0,0.5,0.0
2hop__75207_365216,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.1569,0.5,153.0,0.5,0.0
2hop__75207_53316,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0
2hop__736167_74735,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.0,0.0,142.0,0.0,0.0
2hop__384238_74735,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0
2hop__763380_74735,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.6479,0.5,142.0,0.5,0.0
2hop__789398_74735,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.336,0.5,125.0,0.5,0.0
2hop__30905_213732,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3139,0.5,137.0,0.5,0.0
2hop__44522_58556,ace_submod_160,ace,submod,0.0,0.2,0.0,0.4,0.0,0.0,145.0,0.0,0.0
2hop__58939_189318,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0
2hop__58939_213732,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0
2hop__30905_189318,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.1918,0.5,146.0,1.0,1.0
2hop__16446_58556,ace_submod_160,ace,submod,0.0,0.2222,0.0,0.4,0.0,0.0,151.0,0.0,0.0
2hop__35686_58556,ace_submod_160,ace,submod,0.0,0.2,0.0,0.4,0.0,0.0,147.0,0.0,0.0
2hop__723404_58556,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2,0.3464,0.5,153.0,0.5,0.0
2hop__95773_51329,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.1338,0.5,157.0,0.5,0.0
2hop__696442_51329,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0
2hop__591435_51329,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3287,0.5,143.0,0.5,0.0
2hop__753715_51329,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2464,0.5,138.0,0.5,0.0
2hop__142443_768138,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.2453,0.5,159.0,0.5,0.0
2hop__37097_53663,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.0,0.0,148.0,0.5,0.0
2hop__82669_768138,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.0,0.0,160.0,0.5,0.0
2hop__63982_768138,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0
2hop__2416_53663,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.5,0.0
2hop__678516_179720,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.3937,0.5,160.0,0.5,0.0
2hop__39954_80940,ace_submod_160,ace,submod,0.0,0.5714,0.0,0.6667,0.0,0.0,147.0,0.5,0.0
2hop__39954_80303,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.3667,0.5,150.0,1.0,1.0
2hop__39954_65371,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.5,0.0
2hop__385392_756039,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.4103,0.5,156.0,0.5,0.0
2hop__557743_92763,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2297,0.5,148.0,0.5,0.0
2hop__403060_92763,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.6027,0.5,146.0,1.0,1.0
2hop__29349_92763,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.325,0.5,160.0,0.5,0.0
2hop__267938_92763,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0
2hop__142198_152093,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.5,0.0
2hop__632161_643449,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3506,0.5,154.0,0.5,0.0
2hop__170914_152093,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.325,0.5,160.0,0.5,0.0
2hop__705035_152093,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.1409,0.5,149.0,0.5,0.0
2hop__143650_152023,ace_submod_160,ace,submod,0.0,0.3333,0.0,0.3333,0.7203,0.5,143.0,0.5,0.0
2hop__203437_152093,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.1567,0.5,134.0,0.5,0.0
2hop__559273_152023,ace_submod_160,ace,submod,0.0,0.3333,0.0,0.3333,0.4331,0.5,157.0,0.5,0.0
2hop__374767_152023,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3333,0.3228,0.5,127.0,0.5,0.0
2hop__409166_152023,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3333,0.4074,0.5,81.0,0.5,0.0
2hop__48784_70131,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1429,0.0,0.0,160.0,0.0,0.0
2hop__452580_70131,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1429,0.5116,0.5,129.0,0.5,0.0
2hop__464479_70131,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1429,0.7922,0.5,154.0,1.0,1.0
2hop__552546_70131,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1429,0.3625,0.5,160.0,0.5,0.0
2hop__124807_135019,ace_submod_160,ace,submod,0.0,0.0,1.0,1.0,0.3421,0.5,152.0,0.5,0.0
2hop__605207_135019,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0
2hop__271045_68633,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.219,0.5,137.0,0.5,0.0
2hop__645367_68633,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.6549,0.5,142.0,0.5,0.0
2hop__853227_68633,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.2276,0.5,145.0,0.5,0.0
2hop__374495_68633,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.4576,0.5,118.0,0.5,0.0
2hop__391873_88622,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3026,0.5,152.0,0.5,0.0
2hop__315246_88622,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3145,0.5,124.0,0.5,0.0
2hop__498061_88622,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.4403,0.5,159.0,0.5,0.0
2hop__554145_88622,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.4444,0.5,153.0,0.5,0.0
2hop__66708_573255,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.5,0.0
2hop__49887_573255,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3333,0.5,159.0,0.5,0.0
2hop__126188_396277,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.4487,0.5,156.0,1.0,1.0
2hop__126306_396277,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.1643,0.5,140.0,0.5,0.0
2hop__126299_396277,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0
2hop__77518_548781,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.4726,0.5,146.0,0.5,0.0
2hop__53175_548781,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0
2hop__613779_55984,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.209,0.5,134.0,0.5,0.0
2hop__559076_55984,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.6846,0.5,149.0,1.0,1.0
2hop__275891_55984,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.175,0.5,160.0,0.5,0.0
2hop__435087_55984,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,1.0,1.0,79.0,1.0,1.0
2hop__21991_43945,ace_submod_160,ace,submod,0.0,0.5714,0.0,0.5,0.2662,0.5,139.0,0.5,0.0
2hop__269766_43945,ace_submod_160,ace,submod,0.0,0.2,0.0,0.5,0.7025,0.5,158.0,0.5,0.0
2hop__170341_43945,ace_submod_160,ace,submod,0.0,0.5714,0.0,0.5,0.3957,0.5,139.0,0.5,0.0
2hop__69765_43945,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5,0.4277,0.5,159.0,1.0,1.0
2hop__414193_176917,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.1887,0.5,159.0,0.5,0.0
2hop__2416_86208,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0
2hop__37097_86208,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.4868,0.5,152.0,0.5,0.0
2hop__231805_514393,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.1753,0.5,154.0,0.5,0.0
2hop__16581_16569,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0
2hop__156044_57816,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.0,0.0,133.0,0.5,0.0
2hop__754753_57816,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.2075,0.5,159.0,0.5,0.0
2hop__510679_57816,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.3758,0.5,149.0,0.5,0.0
2hop__663184_57816,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.4135,0.5,133.0,1.0,1.0
2hop__47071_162399,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.5,0.0
2hop__580231_162399,ace_submod_160,ace,submod,1.0,1.0,1.0,1.0,0.4786,1.0,140.0,1.0,1.0
2hop__619265_45326,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.5,0.0
2hop__153532_45326,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.8397,0.5,156.0,0.5,0.0
2hop__455392_40315,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.3259,0.5,135.0,1.0,1.0
2hop__763840_144857,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.1329,0.5,143.0,0.5,0.0
